fill,"['verb', 'noun']","['地方', ' （使）充滿，（使）裝滿，（使）注滿；佔據；布滿', ' （以…）填塞，充注', ' 充滿…的感覺', ' 補（牙）', ' 工作', ' 派人擔任', ' 需要的量；可應付的量']"
collect,"['adjective', 'verb', 'noun', 'adverb']","['（作為愛好）收藏，收集', ' 得到', ' 取，領取；接走', ' 聚集', ' （使）聚集，（使）集合，（使）集中', ' （慈善）募捐', ' 收（租金、稅等）', ' 聚集；聚攏', ' （某些基督教儀式上的）短禱文', ' 對方付通話費的']"
couch,"['verb', 'noun']","['座', ' 沙發', ' 床', ' （尤指醫生辦公室中的）診察枱，長榻']"
fit,"['verb', 'adjective', 'noun']","['尺寸正確', ' 合適，合身；可容納', ' 合適', ' 適合；勝任；符合', ' 安置', ' 安置；安裝', ' 疾病', ' 發作（指突然發生的、不能控制的動作）', ' 健康的', ' 健壯的，健康的', ' 合適的', ' 合適的；相稱的', ' 吸引的…']"
theory,['noun'],['理論；學說；意見']
affair,['noun'],"['事情', ' 事務；事情', ' （通常指在道德上被譴責的）事件', ' 男女關係', ' （尤指秘密的）性關係；私通；風流韻事', ' 活動', ' 活動，經歷', ' 東西', ' （某類的）東西']"
horror,['noun'],"['恐懼；震驚；（…的）震驚性，恐怖性', ' 淘氣鬼，搗蛋鬼']"
accurate,['adjective'],['準確的；精確的；正確的']
platform,['noun'],"['結構', ' 平臺', ' 月臺', ' 講台；舞臺', ' 想法', ' （公開表達看法或信仰的）機會，論壇', ' 綱領，政綱，宣言', ' 電腦操作', ' 平臺（指使用的電腦系統和軟體）']"
catch,"['verb', 'noun']","['抓住', ' 抓住，接住', ' 阻止逃跑', ' 逮住，捉住', ' 注意', ' 發現，撞見，注意到', ' 旅行', ' 趕，乘，搭乘（飛機、火車、公共汽車等）', ' 感染', ' （尤指因感染細菌或病毒）罹患（病），染（疾）', ' 卡住…']"
kick,"['verb', 'noun']","['踢，踹', ' （槍、炮）反衝，後坐', ' 打擊', ' 踢，踹', ' 強烈的感覺', ' 極度的快感（或刺激）；極大的樂趣', ' （酒的）刺激性', ' 興趣', ' 一時的愛好（或狂熱）']"
particular,"['adjective', 'noun']","['特殊的', ' 特定的，具體的', ' 不易滿足的', ' 講究的；苛求的，挑剔的']"
solar,['adjective'],['太陽的；來自太陽的；使用太陽能的']
intensity,['noun'],"['強烈；劇烈', ' （光、聲音等的）強度', ' （感情或看法的）強烈；認真；全情投入']"
catholic,"['adjective', 'noun']","['廣泛的；包羅萬象的', ' 天主教（徒）']"
cell,['noun'],"['有機體', ' 細胞', ' 房間', ' （尤指修道院中的）小房間；單間牢房', ' 發電裝置', ' 電池', ' 行動電話，手機，手提電話（同 cell phone）', ' 部分', ' 一小部分；小組織']"
portrait,"['adjective', 'noun']","['肖像，畫像；人像照片', ' 電影（或書中）的描寫，描述；表現', ' 縱向（描述電腦文檔列印的一種方式，即紙的短邊置於頂部和底部）']"
plate,"['verb', 'noun']","['盤', ' 盤子，碟子', ' 一碟；一盤；一盤之量', ' 平板', ' 平板；板條；板材', ' 版，印版，鉛版', ' 圖畫', ' （書籍的）插圖，彩色插圖', ' 棒球', ' 薄層', ' 表面有鍍層的金屬製品', ' 貴重金屬製品（尤指餐具）…']"
acknowledge,['verb'],"['承認；認可…屬實或存在', ' （通過信函或電子郵件等）確認收悉']"
final,"['adjective', 'noun']","['最後的，最終的', ' 競賽', ' 決賽', ' 考試', ' （中小學或大學的）期終考試；課程結業考試']"
inquiry,['noun'],"['問題', ' 詢問，打聽', ' 過程', ' 調查，查究']"
dare,"['verb', 'noun']","['勇敢／魯莽', ' 敢於；膽敢，竟敢', ' 請求', ' 向…挑戰；問…有沒有膽量（做）；（用激將法）激', ' 在激將法做出的事，應他人挑戰而做出的事']"
investor,['noun'],['投資者']
train,"['verb', 'noun']","['車輛', ' 火車，列車', ' 系列', ' （行進中的）行列，隊列', ' 裙子的一部分', ' 拖裙，裙裾', ' 準備', ' 訓練，培訓；鍛煉', ' 瞄準', ' 把（槍、相機、光等）對準，將…瞄準', ' 引導生長…']"
call,"['verb', 'noun']","['名字', ' 給…取名，給…命名；稱呼', ' 電話', ' 打電話', ' 考慮', ' 稱…為；把…看作', ' 大喊／大叫', ' 叫，呼喊；呼叫；（動物）鳴叫', ' 叫來', ' 叫來；召，召喚', ' 拜訪', ' （尤指短暫的）拜訪，造訪', ' 決定…']"
barrier,['noun'],"['柵欄', ' 隔欄；屏障；障礙物', ' 剪票口', ' 障礙', ' 障礙；阻礙；隔閡']"
honest,['adjective'],['誠實的，可信的']
hand,"['verb', 'noun']","['身體部位', ' 手', ' 鐘錶／手錶', ' （鐘錶的）指針', ' 牌戲', ' 一局牌；一手牌', ' 幫助', ' 幫助，幫忙', ' 人', ' 體力勞動者；熟練工人', ' 船員，水手', ' 參與', ' 參與，捲入；影響', ' 鼓掌', ' 鼓掌，拍手喝彩…']"
eliminate,['verb'],"['排除；消除；清除', ' （比賽中）淘汰', ' 消滅；幹掉']"
representation,['noun'],"['替…行動', ' 作為…的代表（或代理人）；作為…的代言人', ' 描寫', ' 表現；展現；描繪；描述', ' 表示；象徵；代表']"
soviet,"['adjective', 'noun']","['蘇維埃（指共産主義國家，尤指前蘇聯的各級代表會議）', ' 蘇聯的']"
wish,"['verb', 'noun']","['後悔', ' （與過去時連用，對已經存在的情況表示遺憾）但願，希望', ' （與過去完成時連用，對過去某事表示悔恨）但願，希望', ' 想要', ' 希望；想要', ' 希望', ' 祝願', ' 魔術', ' 希望（因為好運或魔力而）夢想成真…']"
conventional,['adjective'],"['傳統的；常規的；普通的', ' （武器、戰爭）傳統式的']"
correct,"['verb', 'adjective']","['正確的，無誤的，對的', ' （言談舉止）考究的，得體的', ' 改正；更正；糾正', ' （醫療）矯正']"
project,"['verb', 'noun']","['方案；工程；專案計劃', ' （尤指學生做的）課題，研究', ' 估計', ' 預計，推算', ' 投擲', ' 投擲；發射', ' 產生圖像', ' 放映；投射（影、像或光）', ' 投射（自己的感覺給別人）', ' 向別人表現（某種品質）', ' 突出…']"
gold,"['adjective', 'noun']","['金，金子，黃金', ' （尤指體育競賽中授予的）金牌，金質獎章', ' 金質的；金色的']"
evolve,['verb'],['（使）逐步發展；（使）逐步演變；（使）逐漸形成；（使）進化']
steal,"['verb', 'noun']","['拿', ' 偷，竊', ' 行動快速', ' 偷偷做；悄悄進行', ' 極廉價的物品；低價']"
view,"['verb', 'noun']","['意見', ' 觀點；見解；看法', ' 景象', ' 景象；視野；視域', ' 風景畫；風景照片', ' 有意見', ' 看待；考慮', ' 看', ' 看；觀看', ' 查看；審視']"
internal,['adjective'],['體內的；內部的；國內的']
shade,"['verb', 'noun']","['昏暗', ' 陰處；陰涼處', ' 燈罩', ' （畫作中的）陰影部分，暗部', ' 卷簾', ' 程度', ' 色調，色度', ' 種類；差別', ' 遮光', ' 給…遮住直射光線', ' 變化', ' 逐漸變化，漸變']"
mexican,"['adjective', 'noun']","['墨西哥的；墨西哥人的', ' 墨西哥人']"
press,"['verb', 'noun']","['推', ' 按，壓；推；擠', ' 熨平，燙平', ' 擠取，榨取（果汁）', ' 製作，錄製（唱片）', ' 把…壓平，壓扁', ' 勸說', ' 敦促；逼迫；催促', ' 報紙', ' 新聞輿論，媒體評論', ' 書', ' 出版社；印刷廠', ' 印刷機…']"
landscape,"['adjective', 'verb', 'noun']","['鄉間，野外；（尤指鄉村的）風景，景色', ' 鄉村風景；鄉村風景畫；鄉村風景繪畫', ' 給（建築物周邊）做園林美化；對（道路周邊）做景觀美化', ' 橫向列印的']"
legislation,['noun'],['法律；立法']
throat,['noun'],['頸前部；咽喉，喉嚨']
double,"['adjective', 'noun', 'predeterminer', 'verb', 'adverb']","['兩倍的；成雙的；雙份的', ' （花）重瓣的', ' 人', ' 一模一樣的人；極相像的人', ' 雙打', ' （足球比賽）雙料冠軍（即在同一賽季贏得兩項重要比賽的冠軍頭銜）', ' 棒球', ' （棒球）二壘安打', ' 加一倍，翻一番…']"
fabric,['noun'],"['布', ' 布；織物', ' 結構']"
specific,['adjective'],"['特有的', ' 特定的；特有的', ' 確切的', ' 明確的；確切的；具體的']"
vision,['noun'],"['頭腦中的影像', ' 幻景；幻像', ' 幻覺', ' 對未來的看法', ' 眼光；遠見；眼力', ' 能力', ' 視力；視覺', ' 美麗的景象', ' 俊男；佳人；有…氣質的人']"
era,['noun'],['時代；年代']
estimate,"['verb', 'noun']","['估計；估算；估價', ' 估計；估算；估價']"
rice,"['verb', 'noun']","['大米，米；米飯', ' 稻子；水稻', ' （尤指將煮熟的馬鈴薯）壓成米粒狀']"
introduction,['noun'],"['採用', ' 採用；引進；推行；放入，插入', ' 使為人所知', ' 介紹，引見', ' 開始', ' 開始', ' 首次（經歷，接觸某事）', ' 入門（圖書，課程）']"
kill,"['verb', 'noun']","['死', ' 殺死；弄死；使致死', ' 終止', ' 終止；使停止；扼殺；破壞', ' 喝光', ' 努力', ' 使付出很多努力；給（某人）招來很多困難', ' 疼痛', ' 使非常痛苦', ' 生氣', ' （意指極為憤怒）非殺了（某人）不可', ' 使娛樂…']"
consume,['verb'],"['消耗資源', ' （尤指大量地）消耗，消費，花費', ' （尤指大量地）吃，喝', ' 毀滅', ' （火）吞噬，燒毀，毀滅']"
rope,"['verb', 'noun']","['粗繩；纜繩；繩索', ' （串在一起的）（一）串，（一）條', ' （用繩索）捆，綁，系']"
barely,['adverb'],['僅；剛好；幾乎沒有']
science,['noun'],"['科學；自然科學；科學知識', ' 理科學科', ' 理科研究']"
volunteer,"['verb', 'noun']","['自願參加者，（尤指幫助別人的）志願者', ' 自願做；無償做；作志願者；主動提出做', ' 主動提供（資訊）']"
name,"['verb', 'noun']","['名字，名稱', ' 名譽，名聲', ' 名人；聲譽好的人', ' 取名', ' 給…取名，為…命名', ' 說出…的名稱（或姓名）', ' 選擇', ' 指定，選擇']"
brief,"['verb', 'adjective', 'noun']","['短暫的', ' 短暫的；簡短的', ' （時間）短暫的，飛快的', ' 短的', ' （衣服）很短的', ' 向…介紹情況；給…指示', ' 簡短', ' 內衣', ' 指示', ' 指示；（任務）簡介', ' 訴訟要點；案情摘要', ' （出庭）律師']"
convention,['noun'],"['會議', ' 大會；會議', ' 風俗', ' 傳統；（尤指社會）習俗，常規，慣例', ' （藝術、寫作上的）傳統手法', ' 協議', ' 公約；協定']"
elderly,"['adjective', 'noun']",['（帶有敬意）年老的；上了年紀的；年紀較大的']
contribute,['verb'],"['貢獻，奉獻，捐獻（尤指錢）', ' （給報紙、雜誌或書）投稿，撰稿']"
pick,"['verb', 'noun']","['挑選', ' 挑選；選擇', ' 除去', ' 從…上剔除，從…摘下', ' （從植物或樹上）采，摘', ' 彈撥，彈奏（吉他等弦樂器）', ' 選擇', ' 挑選；選擇', ' 工具', ' 鎬；鶴嘴鋤（同 pickaxe）', ' 牙籤', ' 音樂…']"
online,"['adverb', 'adjective']","['（產品、服務或信息）聯網的，在線的，網上的', ' 網際網路', ' 從網上，在網上，利用網際網路（購買、獲得等）', ' 連接的', ' （與系統）聯網地，聯機地']"
elite,"['adjective', 'noun']","['（社會）上層集團；掌權人物；出類拔萃的人，精英', ' （社會）上層集團的；掌權人物的；精英的']"
raise,"['verb', 'noun']","['舉起', ' 舉起；抬起；提起', ' 增加', ' 增加；提高；改善', ' 存在', ' 引起，導致；使存在', ' 生長', ' 養育；餵養；種植', ' 牌', ' （賭牌時）比對手多下賭注，提高（賭注），加賭注', ' 停止…']"
blue,"['adjective', 'noun']","['顔色', ' 藍色的；天藍色的；青藍色的', ' 性的', ' 淫穢的，下流的', ' 悲傷的', ' 悲傷的；憂鬱的；沮喪的', ' （肉）未熟的，仍帶血色的', ' 顔色', ' 藍色', ' 體育', ' 牛津（或劍橋）大學校隊運動員（頭銜）']"
opposition,['noun'],"['反對', ' （強烈的）反對，反抗，對抗', ' 體育', ' 反對黨']"
exactly,['adverb'],"['精確地；確切地；完全準確地', ' （用於強調）正好，恰好；究竟']"
solution,['noun'],"['答案', ' 解決辦法；解決方案', ' 液體', ' 溶液']"
thing,['noun'],"['物品', ' 物，東西', ' 想法／事件', ' 想法；主題；事件；行為', ' 情況', ' 所有事情', ' 行動', ' 理由', ' 人／動物', ' 人，傢夥，東西（指人或動物，帶有疼愛或憐憫的感情色彩）']"
engineer,"['verb', 'noun']","['工程師；工程（或機械）設計人員', ' 機修工；技師；技工；機械師', ' 火車司機，機車司機', ' 安排', ' （尤指爲自己的利益）密謀策劃，精心安排', ' 建立', ' 設計；建造']"
situation,['noun'],"['處境，情況，形勢', ' 工作', ' （尤指城鎮、建築物等的）位置']"
career,"['verb', 'noun']","['生涯，職業；事業', ' （尤指車輛失控地）猛衝，飛奔']"
historic,['adjective'],"['歷史上著名（或重要）的，有歷史意義的', ' 過去的，歷史上的（當時未被指控的犯罪活動）']"
air,"['verb', 'noun']","['氣體', ' 空氣', ' 飛機', ' 乘坐飛機；航空', ' 態度', ' 神態，樣子；風度', ' 廣播', ' 曲調', ' 曲調，旋律', ' 使知曉', ' 說出，公開，亮出（觀點等）', ' 乾的', ' （使）晾乾，（使）風乾；（使）烘乾；（使）通風…']"
target,"['verb', 'noun']","['靶', ' 靶，靶子；（攻擊、轟炸等的）目標', ' 人／組', ' （有意針對的）對象，目標', ' （批評、嘲笑等的）對象', ' 目標', ' （想要實現的）目標', ' 直接', ' （廣告、批評或產品）以…為目標（或對象）', ' 攻擊…']"
else,['adverb'],['（用於以 any-，every-，no- 和 some- 開頭的詞後面，或用於 how，what，where，who，why 之後，但不用於 which 之後）其他，另外，別的']
assistance,['noun'],['幫助；協助；援助']
toe,"['verb', 'noun']","['腳趾', ' （襪、鞋等的）足尖部']"
emotion,['noun'],['感情，情感；情緒；激情']
squeeze,"['verb', 'noun']","['壓緊', ' （尤指從各方面）擠壓，捏，擠，榨', ' 給…帶來財務困難，使陷入財務困境', ' 移動', ' （困難地）擠進，擠過', ' 擠壓', ' 擠壓，捏；榨', ' 限制', ' 減少；削減；限制', ' 通貨緊縮，貨幣緊縮', ' 空間…']"
cake,"['verb', 'noun']","['食品', ' 蛋糕', ' 形狀', ' 餅狀物', ' （用會變乾的東西厚厚地）覆蓋；（使）結塊；凝結']"
knock,"['verb', 'noun']","['發出聲響', ' （反覆地）敲，擊，打', ' （引擎）發出爆震聲，砰砰作響', ' （管子等）發出碰撞聲', ' 撃打', ' 碰，撞；碰倒；撞倒', ' 批評', ' 指責；挑剔', ' 聲音', ' 敲擊聲', ' 碰撞', ' （重重的）一擊，敲擊']"
south,"['adjective', 'adverb', 'noun']","['南；南方，南部', ' 南方的，南部的', ' 朝南，向南']"
advice,['noun'],['意見；忠告；勸告']
picture,"['verb', 'noun']","['圖像', ' 畫，圖畫；照片', ' （電視或電影的）圖像，畫面', ' 電影', ' （腦海中的）形象；想像；印象', ' 想法', ' 情況；局面；事態', ' 描述，描繪；描寫', ' 想像，設想']"
tie,"['verb', 'noun']","['繫', ' 打結；繫，縛，捆，紮', ' 相關', ' 與…相關', ' 以平局結束', ' （比賽中）打成平局，不分勝負', ' 繫', ' 領帶', ' （綁紮東西用的）帶子，繩子', ' 關係', ' 以平局結束', ' 不分勝負，平局']"
cigarette,['noun'],['香煙，紙煙']
community,['noun'],"['社區；群體；社團，團體，界', ' （動植物的）群落']"
prove,['verb'],"['表明', ' 證明是，結果是', ' 證實', ' 證明，證實']"
essay,"['verb', 'noun']","['（尤指學生寫的作爲課程作業的）短文；論說文；小品文，散文', ' 企圖；嘗試']"
unique,['adjective'],['獨一無二的；與眾不同的；唯一的；獨特的；罕見的']
abandon,"['verb', 'noun']","['丟棄', ' 離棄；放棄；拋棄；遺棄', ' 停止', ' 中止']"
quit,['verb'],['停止；離開；辭職；放棄']
accept,['verb'],"['接受', ' 接受；收受；領受', ' 接受（提議或邀請）；同意', ' 贊同', ' （對…滿意而）接受，接納；歡迎', ' 相信', ' 相信；（認為真實而）接受']"
iraqi,"['adjective', 'noun']","['伊拉克的；伊拉克人的', ' 伊拉克人']"
pull,"['verb', 'noun']","['移近', ' 拖，拉，扯', ' 移開', ' 拉，抽出；移走', ' （尤指因為有冒犯性或不準確）撤下即將出版（或傳播）的材料', ' 移動', ' 朝某方向移動', ' 吸引', ' 吸引', ' 勾引，吸引（異性）', ' 損傷', ' 拉傷，扭傷（肌肉）…']"
bring,['verb'],"['向某處來', ' 拿來，帶來；帶到', ' 導致', ' 導致，引起', ' 法律', ' 提起（訴訟）；起訴']"
tough,"['adjective', 'noun']","['堅強的', ' 結實的；堅固的；堅強的', ' 強硬的；嚴厲的', ' 困難的', ' 困難的；棘手的', ' 食物', ' （食物）老的，不易切開的，嚼不動的', ' 暴力的', ' 粗魯的；暴力的；不友善的', ' 不幸的', ' 不幸的，倒楣的…']"
regulation,"['adjective', 'noun']","['規則，條例，法規；控制，管理', ' 一般的，普通的；規定的；正規的']"
ought,['modal verb'],"['責任', ' （表示做某事有必要、值得或有利）應該，應當', ' 很可能的', ' （表示期望某事發生）該，應該']"
distant,['adjective'],"['遙遠的', ' 遙遠的，遠方的', ' 遠房的，遠親的', ' 冷漠的', ' 拒人千里的，不親近的，冷漠的']"
conclusion,['noun'],"['結局', ' 結局；結尾；結果', ' 議定', ' 締結；商定；議定', ' 論斷', ' 結論；推論；推斷']"
importance,['noun'],['重要性']
remain,['verb'],"['停留，留下；保持不變，仍然是', ' 剩餘；餘留；遺留']"
breast,['noun'],"['女性', ' 乳房', ' 鳥', ' （鳥的）前胸，胸部', ' 雞胸肉；（動物的）胸肉', ' 服裝', ' 上衣前部', ' 胸部', ' （人的）胸部，胸膛', ' 心窩，胸懷']"
county,"['adjective', 'noun']","['（英國、愛爾蘭的）郡；（美國的）縣', ' 典型上流社會人物的；鄉間望族的']"
sink,"['verb', 'noun']","['沈沒', ' （使）沈沒；（使）陷入', ' 下落', ' 落下，沈下；降低', ' （尤指在高爾夫球或撞球運動中）擊（球）進洞', ' 挖', ' 挖，掘（洞）；把…插入，把…埋入（洞裡）', ' 失敗', ' 使失敗；使陷入麻煩…']"
brick,['noun'],"['磚', ' 磚', ' 好人', ' 好心人；可靠的人']"
river,['noun'],"['河；江；川；水道', ' （通常用於河流名稱前，有時位於河流名稱後）河']"
stomach,"['verb', 'noun']","['胃；肚子，腹部', ' 能夠容忍，承受得住（令人不快的想法或景象）']"
knife,"['verb', 'noun']","['刀', ' 用刀砍（或刺、戳）']"
dependent,"['adjective', 'noun']","['需要協助', ' 需要供養的，需要照料的；依賴的', ' 取決於', ' （dependant的美式拼寫）']"
fashion,"['verb', 'noun']","['時興式樣', ' （尤指服裝、髮型、妝容的）流行款式，時興式樣', ' 方式', ' 方式', ' 手工製作']"
host,"['verb', 'noun']","['主人，東道主', ' 主人，東道主', ' 電視節目', ' （電視或廣播節目的）主持人', ' 事件', ' 主辦方，東道主', ' 動物', ' 寄主，宿主', ' 大量', ' 教堂', ' 網路', ' 在網路上維護網頁的公司（主機）', ' 事件…']"
captain,"['verb', 'noun']","['（運動隊）隊長', ' 船長；機長', ' （英國陸軍的）上尉；（英國海軍的）上校；（美國空軍或海軍陸戰隊的）上尉；（美國海岸警衛隊的）上校；（美國警察局的）警監；（美國消防署的）中隊長…']"
american,"['adjective', 'noun']","['美國的', ' 美洲的', ' 美國人']"
combination,['noun'],"['聯合；混合；結合；綜合', ' 組合', ' （用於開某些鎖的）數碼組合，密碼']"
famous,['adjective'],['著名的，出名的，有名的']
software,['noun'],['（電腦）軟體']
nomination,['noun'],"['建議', ' 提名，推薦', ' 選擇', ' 任命；指定']"
context,['noun'],"['事件的起因', ' （事情存在、發生的）背景，環境', ' 文法', ' 上下文；語境']"
experience,"['verb', 'noun']","['經驗；經歷；實踐', ' 經歷；閱歷', ' 經歷；體會到，感受到']"
apartment,['noun'],['公寓套房']
celebrity,['noun'],"['（尤指娛樂界的）名人，明星；名流', ' 名聲，名氣，名望']"
cap,"['verb', 'noun']","['帽子', ' （有帽舌的）便帽，制服帽', ' （防水的）帽', ' （國家隊的）隊員帽；（代表國家隊參賽的）運動員', ' 蓋子', ' （通常起保護作用的）蓋，罩，套，帽', ' （鑲在牙齒外層的）包牙；牙套', ' 節育…']"
nurse,"['verb', 'noun']","['（尤指醫院的）護士，護理人員', ' 保姆', ' 照顧', ' 照顧，照料（患病的人或動物）', ' 養護，培育', ' 調治，調養（傷病）', ' 摟，抱（幼兒）', ' 喂養', ' 給（嬰兒）哺乳；給（嬰兒）餵奶', ' 心懷', ' 心懷，心存…']"
switch,"['verb', 'noun']","['裝置', ' 開關', ' 改變', ' 突然改變，徹底改變；調換；轉換', ' 裝置', ' 打開（開關）；關閉（開關）；轉換', ' 改變', ' 突然改變，徹底改變；調換；轉換']"
garlic,['noun'],['大蒜']
perform,['verb'],"['做', ' 做，進行；施行', ' 娛樂', ' 演出，表演']"
possibly,['adverb'],"['可能地', ' 可能地', ' （用於表示稍有疑慮）可能吧，也許吧', ' 能夠', ' （與 can 或 could 連用表示強調）無論如何，究竟，儘量', ' （用於禮貌的請求）', ' （用於禮貌的拒絕或提議）真的，實在']"
entrance,"['verb', 'noun']","['入口；大門（口）；通道', ' （演員的）入場，登場', ' 進入；進門', ' 進入權；進入許可', ' 使著迷']"
demonstration,['noun'],"['展示', ' 演示，示範', ' 行進', ' 遊行，示威', ' 表達', ' 表示；表達；表現；表明']"
founder,"['verb', 'noun']","['創立者；創建者；創辦者', ' （尤指船）沉沒', ' 失敗；破產']"
grass,['noun'],"['植物', ' 草，青草', ' （同 cannabis）', ' 人', ' 告密者，通風報信者（通常指告發其同夥的罪犯）']"
replace,['verb'],"['替換', ' 代替；取代；接替；替換', ' 更換；更新；賠償', ' 放回', ' 把…放回原處']"
corner,"['verb', 'noun']","['角；拐角處；牆角', ' 角落，冷僻處；邊遠處；隱蔽的地方', ' （足球或曲棍球的）角球', ' 轉動', ' （車輛）轉彎', ' 陷入', ' 將（人或動物）逼入困境；使陷入絕境，使走投無路']"
slice,"['verb', 'noun']","['片', ' （切下的食物）薄片', ' （錢等的）份額，部分', ' 餐刀；（餐桌用的）小鏟', ' 擊打', ' （網球運動中）切（球）', ' （高爾夫球和棒球運動中）斜切（球），削（球）', ' 切', ' 把…切成薄片…']"
consist,"['verb', 'phrasal verb']",['在於，存在於']
lip,['noun'],"['身體部位', ' 唇，嘴唇', ' 邊緣', ' （容器的）嘴，豁口', ' 話語', ' 失禮的話，唐突的言語']"
corn,['noun'],"['食物', ' （小麥、玉米、燕麥、大麥等）穀物，穀粒', ' 玉米（植株）', ' 玉米（粒）', ' 小塊皮膚', ' （尤指腳上的）釘胼，雞眼', ' 情感', ' 陳腐的東西；老一套；煽情的東西']"
somewhere,['adverb'],"['地方', ' 在某處，在某地', ' 大約']"
bench,"['verb', 'noun']","['長凳；工作枱', ' 工作臺', ' （健身房裡的）練習臺', ' 把（場上隊員）換下；罰（場上隊員）下場；不讓（隊員）上場', ' 仰臥推舉，臥推']"
club,"['verb', 'noun']","['團體', ' 俱樂部；社團', ' 隊，組，班', ' 俱樂部大樓，會所', ' 跳舞', ' 夜總會', ' 高爾夫球', ' 高爾夫球棒', ' 武器', ' （用作武器的）棍，棒', ' 紙牌', ' （一張）梅花（牌）', ' 棒打，棒擊']"
fantasy,['noun'],"['幻想；想像', ' 魔幻故事；奇幻文學']"
confirm,['verb'],"['確定', ' 確認，確定（安排或會議）', ' 證實', ' 確定；證實；肯定', ' 宗教', ' （基督教中）給…施堅信禮']"
nut,"['verb', 'noun']","['食物', ' 堅果', ' 金屬製品', ' 螺母，螺帽', ' 人', ' 瘋子；傻瓜；怪人', ' 對…入迷的人', ' 頭', ' 腦袋', ' 錢', ' 營運經費，開銷', ' 用頭撞']"
figure,"['verb', 'noun']","['數字', ' 數字', ' 體形', ' 外形，輪廓；人影', ' 畫像，肖像；塑像', ' （女性的）身材，體形，身段', ' 圖片', ' （書或文件中常帶有編號的）圖，表', ' 期待', ' 認為，認定', ' 出現', ' 出現；參加；被包括', ' 數字…']"
tower,"['verb', 'noun']","['塔；建築物的塔形部分；塔樓，高樓', ' （通常為金屬結構的）發射塔', ' 高聳，矗立']"
pine,"['verb', 'noun']","['松樹', ' 松木', ' （尤指因深愛的人死去而）形容枯槁，憔悴']"
transportation,['noun'],"['運輸，運送，輸送', ' 交通工具；車輛']"
threat,['noun'],['威脅，恐嚇']
audience,['noun'],"['人群', ' 觀眾；聽眾；讀者', ' 觀眾人數；聽眾人數；讀者人數', ' 正式會見', ' 謁見；覲見；正式拜會']"
comfortable,['adjective'],"['衣服／傢俱', ' （傢俱和衣服）舒適的，舒服的，令人愜意的', ' 舒坦的', ' 舒服的；舒坦的；輕鬆自在的', ' （醫院的病人或傷者）感覺不太痛的', ' 放心的', ' 放心的，安心的；欣慰的', ' 富足的…']"
emphasize,['verb'],"['強調；重視', ' 使突出；使明顯']"
broad,"['adjective', 'noun']","['寬闊的', ' 寬廣的', ' …寬的', ' 廣泛的', ' 廣泛的；普遍的', ' 強的', ' 口音重的', ' 資訊', ' 女人']"
wander,['verb'],"['行走', ' 漫步；閒逛；遊蕩', ' 主題', ' 離題', ' 走神，心不在焉；開小差', ' （因年老而）神志恍惚，精神錯亂']"
religion,['noun'],"['宗教信仰；宗教', ' 癡迷的活動；極愛好的活動']"
budget,"['adjective', 'verb', 'noun']","['預算', ' 預算費', ' 制訂預算，計劃（開支）', ' 低廉的', ' （政府的）預算案，年度預算']"
window,['noun'],"['玻璃', ' 窗，窗戶，窗口', ' （讓人了解其他情況或經歷的）窗口', ' （信封上的）透明紙窗', ' （商店的）陳列窗口，櫥窗', ' 電腦', ' （電腦的）視窗，窗口', ' 機會', ' 時機；機會']"
decade,['noun'],['十年；年代']
map,"['verb', 'noun']","['地圖', ' （提供某區域特定資訊的）圖', ' （標明恆星位置或行星表面特徵的）天體圖', ' 示意圖', ' 繪製…的地圖；在地圖上標示出']"
juice,['noun'],"['液體', ' （水果、蔬菜的）汁，液', ' 力量', ' 權勢；影響力', ' 能力']"
majority,['noun'],"['數目', ' 大多數，大部分', ' 多數票（選舉中勝者與第二名之間的選票差額）', ' 年齡', ' 成年；成年的法定年齡']"
hot,['adjective'],"['非常溫暖', ' 熱的；溫度高的', ' 辛辣的', ' （食品）辛辣的，辣的', ' 引起爭論的', ' （話題）熱門的；有爭議的', ' 新的／令人興奮的', ' 新的；激動人心的', ' 有技巧的', ' 所知甚多的；技藝精湛的', ' 很有可能的…']"
appointment,['noun'],"['安排', ' 約會；預約；約定', ' 工作', ' 任命，委派']"
withdraw,['verb'],"['撤回', ' 抽回；取回；提取；撤回；撤離；退出；移回', ' 不與人交流', ' 不再說話；沉默；不與人交流']"
reader,['noun'],"['讀者', ' （尤指大量閱讀的）讀者，愛讀書的人', ' （某種報刊的）讀者', ' （為出版公司提供書籍出版建議的）出版顧問，審稿人', ' 簡單讀物', ' （兒童學習認字的）讀本，讀物', ' 機器…']"
leave,"['verb', 'noun']","['離開', ' 離開；離去；走開', ' 不拿', ' 遺留，遺忘', ' 留下', ' 留下；剩下', ' 使保留；使保持（某種狀態）', ' 離開時（某人）正繼續做…', ' 沒有吃完（或用完）…', ' 停止', ' 離開；停止；完成…']"
alternative,"['adjective', 'noun']","['（計劃或方法）可替代的；可供選擇的', ' 非傳統的；另類的', ' （尤指不同於平常事物的）可供選擇的事物；可供選擇的解決辦法']"
championship,['noun'],"['比賽', ' （尤指體育比賽的）冠軍賽，錦標賽', ' 冠軍地位；冠軍稱號', ' 擁護', ' 擁護者；衛士，捍衛者；鬥士']"
connect,['verb'],"['連接', ' （使或被）連接；（使或被）相連', ' 關聯', ' 把…聯繫起來；由…聯想到', ' 與…建立良好關係', ' 電話', ' 為…接通（電話）', ' 交通', ' （運輸工具）聯運，銜接']"
